id,height,weight,age,birthday,longitude,latitude,wkt,location,address
30480,157,65,46,1970/07/13,120.397496,22.699035,POINT (120.397496 22.699035),Fengshan,"Fengshan, T'ai-wan"
30481,161,72,22,1994/01/10,120.680754,24.191774,POINT (120.680754 24.191774),Taichung,"Taichung, T'ai-wan"
30482,184,45,25,1991/08/11,120.781266,24.214148,POINT (120.781266 24.214148),Fengyuan,"Fengyuan, T'ai-wan"
30483,183,92,34,1982/07/11,120.399146,23.304830,POINT (120.399146 23.304830),Xinying,"Xinying, T'ai-wan"
30484,170,70,31,1985/03/06,120.931114,24.886839,POINT (120.931114 24.886839),Hsinchu,"Hsinchu, T'ai-wan"
30485,162,97,49,1967/09/13,120.200097,22.956171,POINT (120.200097 22.956171),Tainan,"Tainan, T'ai-wan"
30486,165,66,30,1986/10/11,-79.460165,43.037348,POINT (-79.460165 43.037348),Wilcox Corners,"Wilcox Corners, Ontario"
30487,180,48,37,1979/11/28,120.327979,22.604587,POINT (120.327979 22.604587),Kaohsiung,"Kaohsiung, Kao-hsiung"
30488,171,94,21,1995/06/11,121.595881,25.084152,POINT (121.595881 25.084152),Taipei,"Taipei, T'ai-wan"
30489,164,56,38,1978/09/01,120.389049,22.697212,POINT (120.389049 22.697212),Fengshan,"Fengshan, T'ai-wan"
30490,163,92,31,1985/11/17,120.452204,23.424052,POINT (120.452204 23.424052),Jiayi Shi,"Jiayi Shi, T'ai-wan"
30491,162,73,45,1971/08/10,121.209729,24.968682,POINT (121.209729 24.968682),Taoyuan City,"Taoyuan City, T'ai-wan"
30492,176,67,45,1971/07/02,121.509868,25.033114,POINT (121.509868 25.033114),Taipei,"Taipei, T'ai-wan"
30493,174,64,40,1976/09/10,120.895088,24.595989,POINT (120.895088 24.595989),Miaoli,"Miaoli, T'ai-wan"
30494,162,89,25,1991/05/25,120.375631,23.345397,POINT (120.375631 23.345397),Xinying,"Xinying, T'ai-wan"
30495,184,68,24,1992/02/24,120.386039,22.677777,POINT (120.386039 22.677777),Kaohsiung,"Kaohsiung, Kao-hsiung"
30496,165,98,50,1966/11/17,120.638145,24.148368,POINT (120.638145 24.148368),Taichung,"Taichung, T'ai-wan"
30497,162,82,20,1996/11/28,121.449344,25.070348,POINT (121.449344 25.070348),Banqiao,"Banqiao, T'ai-pei"
30498,181,85,38,1978/04/07,121.427112,25.039378,POINT (121.427112 25.039378),Banqiao,"Banqiao, T'ai-pei"
30500,167,61,24,1992/09/08,120.919572,23.919092,POINT (120.919572 23.919092),Buli,"Buli, T'ai-wan"
30501,162,68,50,1966/08/15,121.596407,25.044250,POINT (121.596407 25.044250),Taipei,"Taipei, T'ai-wan"
30503,157,69,34,1982/03/15,120.791436,24.229917,POINT (120.791436 24.229917),Fengyuan,"Fengyuan, T'ai-wan"
30504,171,95,44,1972/01/05,121.596643,25.042533,POINT (121.596643 25.042533),Taipei,"Taipei, T'ai-wan"
30505,182,83,30,1986/06/19,121.583691,25.073052,POINT (121.583691 25.073052),Taipei,"Taipei, T'ai-wan"
30506,154,67,36,1980/03/02,120.421099,22.668883,POINT (120.421099 22.668883),Pingtung,"Pingtung, T'ai-wan"
30507,166,74,27,1989/11/05,120.940929,24.871186,POINT (120.940929 24.871186),Hsinchu,"Hsinchu, T'ai-wan"
30509,166,67,20,1996/09/07,120.998096,23.903882,POINT (120.998096 23.903882),Buli,"Buli, T'ai-wan"
30510,170,63,45,1971/06/18,121.468846,25.064094,POINT (121.468846 25.064094),Banqiao,"Banqiao, T'ai-pei"
30511,158,72,28,1988/08/04,120.329780,22.654152,POINT (120.329780 22.654152),Kaohsiung,"Kaohsiung, Kao-hsiung"
30512,185,84,22,1994/08/02,121.443032,25.082635,POINT (121.443032 25.082635),Banqiao,"Banqiao, T'ai-pei"
30513,173,100,24,1992/03/15,120.613190,24.111030,POINT (120.613190 24.111030),Taichung,"Taichung, T'ai-wan"
30514,173,83,37,1979/04/28,113.516505,22.247216,POINT (113.516505 22.247216),Zhuhai,"Zhuhai, Guangdong"
30515,180,90,43,1973/02/09,121.565696,25.063270,POINT (121.565696 25.063270),Taipei,"Taipei, T'ai-wan"
30517,179,65,21,1995/08/23,121.573040,25.011262,POINT (121.573040 25.011262),Taipei,"Taipei, T'ai-wan"
30518,160,76,19,1997/10/11,121.114556,22.714676,POINT (121.114556 22.714676),Taitung City,"Taitung City, T'ai-wan"
30519,172,71,50,1966/08/03,121.550904,25.030794,POINT (121.550904 25.030794),Taipei,"Taipei, T'ai-wan"
30520,155,55,25,1991/07/19,121.591423,25.011777,POINT (121.591423 25.011777),Taipei,"Taipei, T'ai-wan"
30521,163,80,29,1987/12/25,120.327804,22.629193,POINT (120.327804 22.629193),Kaohsiung,"Kaohsiung, Kao-hsiung"
30522,176,60,19,1997/01/07,121.453740,25.029991,POINT (121.453740 25.029991),Banqiao,"Banqiao, T'ai-pei"
30523,164,86,29,1987/06/08,120.795082,24.285805,POINT (120.795082 24.285805),Fengyuan,"Fengyuan, T'ai-wan"
30525,181,48,39,1977/05/23,121.251377,24.956074,POINT (121.251377 24.956074),Taoyuan City,"Taoyuan City, T'ai-wan"
30526,162,98,34,1982/04/10,121.549169,25.004792,POINT (121.549169 25.004792),Taipei,"Taipei, T'ai-wan"
30527,174,94,50,1966/02/25,-104.050960,39.892259,POINT (-104.050960 39.892259),Thornton,"Thornton, Colorado"
30528,157,56,33,1983/12/27,-0.828302,51.597383,POINT (-0.828302 51.597383),London,"London, England"
30529,180,96,43,1973/09/24,121.542171,25.047509,POINT (121.542171 25.047509),Taipei,"Taipei, T'ai-wan"
30530,176,67,45,1971/06/13,121.564552,25.085689,POINT (121.564552 25.085689),Taipei,"Taipei, T'ai-wan"
30531,161,72,27,1989/10/11,133.319665,34.465106,POINT (133.319665 34.465106),Fukuyama,"Fukuyama, Hiroshima"
30532,168,65,46,1970/11/18,120.565226,23.799530,POINT (120.565226 23.799530),Douliu,"Douliu, T'ai-wan"
30533,179,60,43,1973/06/17,121.403293,25.080708,POINT (121.403293 25.080708),Banqiao,"Banqiao, T'ai-pei"
30534,181,74,23,1993/01/01,121.270260,24.905388,POINT (121.270260 24.905388),Taoyuan City,"Taoyuan City, T'ai-wan"
30535,168,54,46,1970/03/17,120.580833,23.715891,POINT (120.580833 23.715891),Douliu,"Douliu, T'ai-wan"
30536,160,70,20,1996/10/16,121.460593,25.081162,POINT (121.460593 25.081162),Banqiao,"Banqiao, T'ai-pei"
30537,178,88,31,1985/07/08,120.926239,24.821597,POINT (120.926239 24.821597),Hsinchu,"Hsinchu, T'ai-wan"
30538,155,60,34,1982/05/23,121.516891,25.042587,POINT (121.516891 25.042587),Taipei,"Taipei, T'ai-wan"
30539,180,62,24,1992/05/25,121.476305,25.014096,POINT (121.476305 25.014096),Banqiao,"Banqiao, T'ai-pei"
30540,184,46,46,1970/05/17,120.672054,24.135749,POINT (120.672054 24.135749),Taichung,"Taichung, T'ai-wan"
30541,175,62,21,1995/01/24,120.310454,23.341042,POINT (120.310454 23.341042),Xinying,"Xinying, T'ai-wan"
30542,158,67,29,1987/10/11,120.359346,22.662508,POINT (120.359346 22.662508),Kaohsiung,"Kaohsiung, Kao-hsiung"
30543,185,71,47,1969/08/13,121.781229,24.756717,POINT (121.781229 24.756717),Yilan,"Yilan, T'ai-wan"
30544,177,87,39,1977/07/12,121.111579,22.717620,POINT (121.111579 22.717620),Taitung,"Taitung, T'ai-wan"
30545,180,92,40,1976/01/01,121.561133,25.083475,POINT (121.561133 25.083475),Taipei,"Taipei, T'ai-wan"
30546,165,54,19,1997/01/04,121.424759,25.027533,POINT (121.424759 25.027533),Banqiao,"Banqiao, T'ai-pei"
30548,173,89,21,1995/07/09,120.649416,24.150665,POINT (120.649416 24.150665),Taichung,"Taichung, T'ai-wan"
30549,184,66,39,1977/02/14,80.200775,13.037245,POINT (80.200775 13.037245),Chennai,"Chennai, Tamil Nadu"
30550,181,68,23,1993/11/18,120.636735,24.129104,POINT (120.636735 24.129104),Taichung,"Taichung, T'ai-wan"
30551,172,58,36,1980/06/01,121.579820,25.018693,POINT (121.579820 25.018693),Taipei,"Taipei, T'ai-wan"
30552,173,97,45,1971/07/24,121.568038,25.073087,POINT (121.568038 25.073087),Taipei,"Taipei, T'ai-wan"
30553,177,53,42,1974/03/18,120.547226,24.068499,POINT (120.547226 24.068499),Chang-hua,"Chang-hua, T'ai-wan"
30554,153,80,41,1975/11/10,120.366251,22.652151,POINT (120.366251 22.652151),Kaohsiung,"Kaohsiung, Kao-hsiung"
30555,171,51,36,1980/03/09,121.468136,25.097171,POINT (121.468136 25.097171),Banqiao,"Banqiao, T'ai-pei"
30556,176,47,45,1971/09/05,136.968439,35.130452,POINT (136.968439 35.130452),Nagoya,"Nagoya, Aichi"
30559,177,99,41,1975/01/05,120.337983,22.625559,POINT (120.337983 22.625559),Fengshan,"Fengshan, T'ai-wan"
30560,172,69,38,1978/11/04,120.392838,22.643087,POINT (120.392838 22.643087),Kaohsiung,"Kaohsiung, Kao-hsiung"
30561,177,89,30,1986/01/20,121.599684,25.020864,POINT (121.599684 25.020864),Taipei,"Taipei, T'ai-wan"
30562,169,73,46,1970/12/18,121.517860,25.046859,POINT (121.517860 25.046859),Taipei,"Taipei, T'ai-wan"
30563,177,78,38,1978/11/06,121.590707,25.066390,POINT (121.590707 25.066390),Taipei,"Taipei, T'ai-wan"
30564,185,77,45,1971/05/25,121.510089,25.075164,POINT (121.510089 25.075164),Taipei,"Taipei, T'ai-wan"
30565,166,64,36,1980/06/13,121.409760,25.073196,POINT (121.409760 25.073196),Banqiao,"Banqiao, T'ai-pei"
30566,171,60,39,1977/11/21,121.500409,25.087716,POINT (121.500409 25.087716),Taipei,"Taipei, T'ai-wan"
30568,161,47,35,1981/04/07,121.272895,24.960459,POINT (121.272895 24.960459),Taoyuan City,"Taoyuan City, T'ai-wan"
30569,165,71,44,1972/02/01,121.587464,25.007026,POINT (121.587464 25.007026),Taipei,"Taipei, T'ai-wan"
30570,159,61,33,1983/02/18,-121.107237,37.312221,POINT (-121.107237 37.312221),San Jose,"San Jose, California"
30571,156,53,30,1986/08/20,8.299094,52.723918,POINT (8.299094 52.723918),Vechta,"Vechta, Niedersachsen"
30573,170,72,33,1983/05/07,121.551058,25.072057,POINT (121.551058 25.072057),Taipei,"Taipei, T'ai-wan"
30574,166,75,47,1969/08/06,121.258474,24.933821,POINT (121.258474 24.933821),Taoyuan City,"Taoyuan City, T'ai-wan"
30575,167,78,26,1990/01/25,120.720488,23.721431,POINT (120.720488 23.721431),Lugu,"Lugu, T'ai-wan"
30576,150,48,48,1968/02/27,120.308778,22.678998,POINT (120.308778 22.678998),Kaohsiung,"Kaohsiung, Kao-hsiung"
30578,150,60,40,1976/09/18,121.523903,25.030755,POINT (121.523903 25.030755),Taipei,"Taipei, T'ai-wan"
30579,171,95,25,1991/06/06,120.315525,23.366981,POINT (120.315525 23.366981),Xinying,"Xinying, T'ai-wan"
30580,161,61,35,1981/09/05,120.608116,24.179410,POINT (120.608116 24.179410),Taichung,"Taichung, T'ai-wan"
30581,179,63,22,1994/01/16,120.377018,22.601962,POINT (120.377018 22.601962),Kaohsiung,"Kaohsiung, Kao-hsiung"
30582,182,64,18,1998/03/02,121.445595,25.058172,POINT (121.445595 25.058172),Banqiao,"Banqiao, T'ai-pei"
30583,168,98,46,1970/05/04,121.597337,25.001794,POINT (121.597337 25.001794),Taipei,"Taipei, T'ai-wan"
30584,182,68,31,1985/11/27,120.240626,22.999376,POINT (120.240626 22.999376),Tainan,"Tainan, T'ai-wan"
30585,176,86,21,1995/08/19,120.274697,22.921012,POINT (120.274697 22.921012),Tainan,"Tainan, T'ai-wan"
30586,156,54,33,1983/09/07,121.460906,25.050502,POINT (121.460906 25.050502),Banqiao,"Banqiao, T'ai-pei"
30587,178,72,49,1967/11/04,120.987272,24.806611,POINT (120.987272 24.806611),Hsinchu,"Hsinchu, T'ai-wan"
30588,182,99,30,1986/12/23,121.519481,25.039076,POINT (121.519481 25.039076),Taipei,"Taipei, T'ai-wan"
30589,171,100,25,1991/07/22,120.586222,24.007649,POINT (120.586222 24.007649),Chang-hua,"Chang-hua, T'ai-wan"
30590,181,66,21,1995/03/01,120.235102,22.990318,POINT (120.235102 22.990318),Tainan,"Tainan, T'ai-wan"
30591,151,73,35,1981/04/17,121.210078,24.989395,POINT (121.210078 24.989395),Taoyuan City,"Taoyuan City, T'ai-wan"
30592,164,57,42,1974/11/11,120.533892,24.005408,POINT (120.533892 24.005408),Chang-hua,"Chang-hua, T'ai-wan"
30593,164,65,37,1979/09/10,121.208791,24.958071,POINT (121.208791 24.958071),Taoyuan City,"Taoyuan City, T'ai-wan"
30594,168,72,40,1976/09/07,121.548058,25.073383,POINT (121.548058 25.073383),Taipei,"Taipei, T'ai-wan"
30595,173,87,24,1992/07/16,120.308343,22.642402,POINT (120.308343 22.642402),Fengshan,"Fengshan, T'ai-wan"
30596,182,65,42,1974/03/10,121.524220,25.016020,POINT (121.524220 25.016020),Taipei,"Taipei, T'ai-wan"
30599,150,80,44,1972/08/13,121.562791,25.075081,POINT (121.562791 25.075081),Taipei,"Taipei, T'ai-wan"
30600,177,90,46,1970/05/24,121.526486,25.070387,POINT (121.526486 25.070387),Taipei,"Taipei, T'ai-wan"
30601,161,90,22,1994/04/27,121.544221,25.035077,POINT (121.544221 25.035077),Taipei,"Taipei, T'ai-wan"
30602,179,100,24,1992/02/14,121.492163,25.096704,POINT (121.492163 25.096704),Banqiao,"Banqiao, T'ai-pei"
30603,163,66,18,1998/01/20,120.221668,22.901386,POINT (120.221668 22.901386),Tainan,"Tainan, T'ai-wan"
30604,181,74,36,1980/12/23,121.542448,25.041851,POINT (121.542448 25.041851),Taipei,"Taipei, T'ai-wan"
30605,166,59,27,1989/01/20,120.203642,22.990194,POINT (120.203642 22.990194),Tainan,"Tainan, T'ai-wan"
30606,175,93,27,1989/07/13,120.664222,24.199606,POINT (120.664222 24.199606),Taichung,"Taichung, T'ai-wan"
30607,179,45,36,1980/02/11,121.586793,25.019362,POINT (121.586793 25.019362),Taipei,"Taipei, T'ai-wan"
30608,155,65,43,1973/11/01,121.266869,24.993343,POINT (121.266869 24.993343),Taoyuan City,"Taoyuan City, T'ai-wan"
30609,164,77,25,1991/01/08,121.511373,25.010028,POINT (121.511373 25.010028),Taipei,"Taipei, T'ai-wan"
30610,184,100,18,1998/04/07,121.269640,24.958951,POINT (121.269640 24.958951),Taoyuan City,"Taoyuan City, T'ai-wan"
30611,185,59,46,1970/03/26,121.567601,25.024730,POINT (121.567601 25.024730),Taipei,"Taipei, T'ai-wan"
30613,185,65,41,1975/01/16,121.561656,25.081244,POINT (121.561656 25.081244),Taipei,"Taipei, T'ai-wan"
30614,182,91,38,1978/04/22,121.444792,25.024451,POINT (121.444792 25.024451),Banqiao,"Banqiao, T'ai-pei"
30615,182,60,45,1971/12/09,121.412218,25.096921,POINT (121.412218 25.096921),Banqiao,"Banqiao, T'ai-pei"
30616,176,100,46,1970/11/19,121.588660,25.057624,POINT (121.588660 25.057624),Taipei,"Taipei, T'ai-wan"
30617,164,62,32,1984/07/28,121.520488,25.024790,POINT (121.520488 25.024790),Taipei,"Taipei, T'ai-wan"
30618,169,48,36,1980/11/21,121.489481,25.027953,POINT (121.489481 25.027953),Banqiao,"Banqiao, T'ai-pei"
30619,161,54,41,1975/01/27,120.509162,24.076671,POINT (120.509162 24.076671),Chang-hua,"Chang-hua, T'ai-wan"
30620,178,49,36,1980/07/23,120.984872,24.849012,POINT (120.984872 24.849012),Hsinchu,"Hsinchu, T'ai-wan"
30622,178,51,29,1987/05/07,121.413652,25.067054,POINT (121.413652 25.067054),Banqiao,"Banqiao, T'ai-pei"
30623,165,60,25,1991/07/14,121.723072,24.763840,POINT (121.723072 24.763840),Yilan,"Yilan, T'ai-wan"
30624,161,62,48,1968/12/27,119.594957,23.558666,POINT (119.594957 23.558666),Ma-kung,"Ma-kung, T'ai-wan"
30625,174,61,18,1998/09/03,120.300907,22.685759,POINT (120.300907 22.685759),Fengshan,"Fengshan, T'ai-wan"
30626,152,56,24,1992/11/10,121.595590,25.010215,POINT (121.595590 25.010215),Taipei,"Taipei, T'ai-wan"
30628,182,69,42,1974/05/09,120.372334,22.666263,POINT (120.372334 22.666263),Kaohsiung,"Kaohsiung, Kao-hsiung"
30629,151,57,41,1975/10/21,120.436965,22.642044,POINT (120.436965 22.642044),Pingtung,"Pingtung, T'ai-wan"
30630,182,79,36,1980/09/15,120.237423,22.978466,POINT (120.237423 22.978466),Tainan,"Tainan, T'ai-wan"
30631,173,67,45,1971/08/26,120.201124,22.903214,POINT (120.201124 22.903214),Tainan,"Tainan, T'ai-wan"
30633,156,71,50,1966/10/02,120.770575,24.282250,POINT (120.770575 24.282250),Fengyuan,"Fengyuan, T'ai-wan"
30635,176,70,43,1973/07/28,121.440811,25.071737,POINT (121.440811 25.071737),Banqiao,"Banqiao, T'ai-pei"
30637,181,83,48,1968/10/14,120.250114,22.921508,POINT (120.250114 22.921508),Tainan,"Tainan, T'ai-wan"
30638,161,90,24,1992/07/27,121.550432,25.005206,POINT (121.550432 25.005206),Taipei,"Taipei, T'ai-wan"
30639,181,79,34,1982/05/11,121.212347,24.878860,POINT (121.212347 24.878860),Daxi,"Daxi, T'ai-wan"
30640,164,75,47,1969/09/21,120.653969,24.171755,POINT (120.653969 24.171755),Taichung,"Taichung, T'ai-wan"
30642,161,53,21,1995/09/11,121.547436,25.011827,POINT (121.547436 25.011827),Taipei,"Taipei, T'ai-wan"
30643,168,63,41,1975/11/16,121.561075,25.083603,POINT (121.561075 25.083603),Taipei,"Taipei, T'ai-wan"
30646,178,51,21,1995/11/14,120.305780,22.669639,POINT (120.305780 22.669639),Kaohsiung,"Kaohsiung, Kao-hsiung"
30647,174,92,30,1986/08/17,120.354771,22.646359,POINT (120.354771 22.646359),Fengshan,"Fengshan, T'ai-wan"
30650,168,90,39,1977/05/26,121.411502,25.002718,POINT (121.411502 25.002718),Banqiao,"Banqiao, T'ai-pei"
30651,152,64,22,1994/08/24,121.293359,24.893205,POINT (121.293359 24.893205),Daxi,"Daxi, T'ai-wan"
30652,171,89,27,1989/06/14,121.572205,25.036740,POINT (121.572205 25.036740),Taipei,"Taipei, T'ai-wan"
30653,171,70,38,1978/06/18,121.472926,25.063523,POINT (121.472926 25.063523),Banqiao,"Banqiao, T'ai-pei"
30654,163,97,45,1971/07/10,120.225450,22.941483,POINT (120.225450 22.941483),Tainan,"Tainan, T'ai-wan"
30655,173,100,38,1978/10/16,120.246720,22.911051,POINT (120.246720 22.911051),Tainan,"Tainan, T'ai-wan"
30656,173,67,49,1967/11/15,120.992237,24.897804,POINT (120.992237 24.897804),Hsinchu,"Hsinchu, T'ai-wan"
30657,179,62,46,1970/07/04,120.739451,24.235177,POINT (120.739451 24.235177),Fengyuan,"Fengyuan, T'ai-wan"
30658,178,55,37,1979/06/13,120.302546,22.648692,POINT (120.302546 22.648692),Kaohsiung,"Kaohsiung, Kao-hsiung"
30659,169,51,48,1968/01/07,120.365193,22.623397,POINT (120.365193 22.623397),Kaohsiung,"Kaohsiung, Kao-hsiung"
30660,158,58,48,1968/03/19,120.399583,23.405120,POINT (120.399583 23.405120),Taibao,"Taibao, T'ai-wan"
30661,176,80,46,1970/09/16,121.505539,25.083542,POINT (121.505539 25.083542),Taipei,"Taipei, T'ai-wan"
30662,173,87,43,1973/03/15,121.570072,25.089758,POINT (121.570072 25.089758),Taipei,"Taipei, T'ai-wan"
30663,172,54,19,1997/12/04,121.559920,25.095853,POINT (121.559920 25.095853),Taipei,"Taipei, T'ai-wan"
30664,159,50,19,1997/06/23,120.414489,23.452157,POINT (120.414489 23.452157),Jiayi Shi,"Jiayi Shi, T'ai-wan"
30665,184,50,36,1980/09/08,120.550623,23.793059,POINT (120.550623 23.793059),Douliu,"Douliu, T'ai-wan"
30666,175,68,44,1972/04/23,120.666507,24.103586,POINT (120.666507 24.103586),Taichung,"Taichung, T'ai-wan"
30667,168,63,28,1988/12/24,121.473292,25.061294,POINT (121.473292 25.061294),Banqiao,"Banqiao, T'ai-pei"
30668,166,60,33,1983/03/20,120.620559,24.173753,POINT (120.620559 24.173753),Taichung,"Taichung, T'ai-wan"
30669,161,85,36,1980/02/11,120.447818,22.664148,POINT (120.447818 22.664148),Pingtung,"Pingtung, T'ai-wan"
30670,184,49,47,1969/12/24,120.928265,24.864381,POINT (120.928265 24.864381),Hsinchu,"Hsinchu, T'ai-wan"
30671,165,80,19,1997/03/23,121.491559,25.084893,POINT (121.491559 25.084893),Banqiao,"Banqiao, T'ai-pei"
30672,185,80,46,1970/03/25,121.531164,25.069059,POINT (121.531164 25.069059),Taipei,"Taipei, T'ai-wan"
30673,176,99,41,1975/02/07,121.148887,22.702151,POINT (121.148887 22.702151),Taitung City,"Taitung City, T'ai-wan"
30674,182,57,41,1975/01/26,141.946517,43.583916,POINT (141.946517 43.583916),Takikawa,"Takikawa, Hokkaido"
30675,180,67,41,1975/03/09,138.663700,-34.145721,POINT (138.663700 -34.145721),Mawson Lakes,"Mawson Lakes, South Australia"
30676,167,63,49,1967/09/17,119.591850,23.535956,POINT (119.591850 23.535956),Ma-kung,"Ma-kung, T'ai-wan"
30677,179,51,18,1998/08/17,121.741829,24.707981,POINT (121.741829 24.707981),Yilan,"Yilan, T'ai-wan"
30678,167,75,47,1969/05/25,120.384332,22.652775,POINT (120.384332 22.652775),Fengshan,"Fengshan, T'ai-wan"
30679,163,71,44,1972/08/22,121.266383,24.901986,POINT (121.266383 24.901986),Taoyuan City,"Taoyuan City, T'ai-wan"
30680,181,62,27,1989/04/17,120.649943,24.110694,POINT (120.649943 24.110694),Taichung,"Taichung, T'ai-wan"
30681,183,92,21,1995/03/28,120.219499,22.994683,POINT (120.219499 22.994683),Tainan,"Tainan, T'ai-wan"
30682,166,73,44,1972/11/08,120.581303,24.091367,POINT (120.581303 24.091367),Chang-hua,"Chang-hua, T'ai-wan"
30683,161,81,32,1984/08/25,120.616217,24.160316,POINT (120.616217 24.160316),Taichung,"Taichung, T'ai-wan"
30684,173,50,20,1996/03/05,121.539285,25.022280,POINT (121.539285 25.022280),Taipei,"Taipei, T'ai-wan"
30685,166,61,50,1966/04/25,121.539296,25.028968,POINT (121.539296 25.028968),Taipei,"Taipei, T'ai-wan"
30688,173,68,46,1970/02/06,120.931177,24.825039,POINT (120.931177 24.825039),Hsinchu,"Hsinchu, T'ai-wan"
30689,178,80,38,1978/11/02,121.428206,25.003968,POINT (121.428206 25.003968),Banqiao,"Banqiao, T'ai-pei"
30690,179,56,28,1988/09/10,120.495129,22.650921,POINT (120.495129 22.650921),Pingtung,"Pingtung, T'ai-wan"
30691,183,93,48,1968/11/26,121.479636,25.046421,POINT (121.479636 25.046421),Banqiao,"Banqiao, T'ai-pei"
30692,174,100,18,1998/12/01,121.446409,25.013328,POINT (121.446409 25.013328),Banqiao,"Banqiao, T'ai-pei"
30693,185,56,35,1981/09/14,121.554236,25.033140,POINT (121.554236 25.033140),Taipei,"Taipei, T'ai-wan"
30694,173,62,46,1970/04/26,120.639188,24.134618,POINT (120.639188 24.134618),Taichung,"Taichung, T'ai-wan"
30695,180,90,40,1976/02/28,121.753154,25.173128,POINT (121.753154 25.173128),Keelung,"Keelung, T'ai-wan"
30697,177,51,40,1976/10/20,121.594102,25.000548,POINT (121.594102 25.000548),Taipei,"Taipei, T'ai-wan"
30699,177,49,19,1997/09/17,120.317589,22.680528,POINT (120.317589 22.680528),Kaohsiung,"Kaohsiung, Kao-hsiung"
30700,176,64,35,1981/01/18,121.578923,25.071837,POINT (121.578923 25.071837),Taipei,"Taipei, T'ai-wan"
30701,157,66,36,1980/06/21,121.551714,25.011132,POINT (121.551714 25.011132),Taipei,"Taipei, T'ai-wan"
30702,181,97,35,1981/11/14,120.281825,22.979299,POINT (120.281825 22.979299),Tainan,"Tainan, T'ai-wan"
30703,180,96,48,1968/01/12,120.276289,22.978966,POINT (120.276289 22.978966),Tainan,"Tainan, T'ai-wan"
30704,152,66,35,1981/10/04,121.526671,25.090265,POINT (121.526671 25.090265),Taipei,"Taipei, T'ai-wan"
30705,159,79,20,1996/10/04,120.610001,24.171293,POINT (120.610001 24.171293),Taichung,"Taichung, T'ai-wan"
30706,176,67,45,1971/01/26,135.712712,34.899236,POINT (135.712712 34.899236),Yawata,"Yawata, Kyoto"
30707,183,87,40,1976/06/24,121.539814,25.051963,POINT (121.539814 25.051963),Taipei,"Taipei, T'ai-wan"
30708,172,73,22,1994/06/16,121.528716,25.070922,POINT (121.528716 25.070922),Taipei,"Taipei, T'ai-wan"
30709,161,92,27,1989/11/05,120.253198,22.949025,POINT (120.253198 22.949025),Tainan,"Tainan, T'ai-wan"
30710,155,74,48,1968/06/23,121.712834,25.188586,POINT (121.712834 25.188586),Keelung,"Keelung, T'ai-wan"
30711,183,66,33,1983/09/08,120.502410,23.743130,POINT (120.502410 23.743130),Douliu,"Douliu, T'ai-wan"
30712,175,72,40,1976/09/14,121.535699,25.037280,POINT (121.535699 25.037280),Taipei,"Taipei, T'ai-wan"
30713,175,63,36,1980/01/23,120.394720,22.639731,POINT (120.394720 22.639731),Fengshan,"Fengshan, T'ai-wan"
30714,163,74,36,1980/06/21,121.575580,25.085105,POINT (121.575580 25.085105),Taipei,"Taipei, T'ai-wan"
30715,161,76,32,1984/05/14,120.850469,24.557638,POINT (120.850469 24.557638),Miaoli,"Miaoli, T'ai-wan"
30716,157,56,43,1973/02/24,120.647008,24.124204,POINT (120.647008 24.124204),Taichung,"Taichung, T'ai-wan"
30717,162,48,34,1982/04/25,121.296776,24.963578,POINT (121.296776 24.963578),Taoyuan City,"Taoyuan City, T'ai-wan"
30718,185,90,48,1968/12/03,121.596509,25.025425,POINT (121.596509 25.025425),Taipei,"Taipei, T'ai-wan"
30720,171,100,30,1986/11/22,121.531034,25.011295,POINT (121.531034 25.011295),Taipei,"Taipei, T'ai-wan"
30721,162,47,40,1976/11/15,120.436115,23.496834,POINT (120.436115 23.496834),Jiayi Shi,"Jiayi Shi, T'ai-wan"
30722,183,60,45,1971/10/28,121.472730,25.042987,POINT (121.472730 25.042987),Banqiao,"Banqiao, T'ai-pei"
30724,177,70,18,1998/08/28,120.740065,24.202173,POINT (120.740065 24.202173),Fengyuan,"Fengyuan, T'ai-wan"
30725,169,73,26,1990/05/25,121.524584,25.060956,POINT (121.524584 25.060956),Taipei,"Taipei, T'ai-wan"
30726,159,66,43,1973/04/23,120.263108,22.953990,POINT (120.263108 22.953990),Tainan,"Tainan, T'ai-wan"
30727,164,60,40,1976/01/14,120.609028,24.136273,POINT (120.609028 24.136273),Taichung,"Taichung, T'ai-wan"
30728,174,99,35,1981/01/19,121.512453,25.092469,POINT (121.512453 25.092469),Taipei,"Taipei, T'ai-wan"
30729,169,64,20,1996/07/28,120.600653,24.145647,POINT (120.600653 24.145647),Taichung,"Taichung, T'ai-wan"
30730,163,64,30,1986/02/27,121.534983,25.034141,POINT (121.534983 25.034141),Taipei,"Taipei, T'ai-wan"
30731,161,73,42,1974/05/12,121.544345,25.067661,POINT (121.544345 25.067661),Taipei,"Taipei, T'ai-wan"
30732,168,94,40,1976/01/08,120.362540,22.659129,POINT (120.362540 22.659129),Fengshan,"Fengshan, T'ai-wan"
30733,168,77,28,1988/06/26,121.525727,25.015616,POINT (121.525727 25.015616),Taipei,"Taipei, T'ai-wan"
30734,176,68,50,1966/10/15,120.308006,22.651220,POINT (120.308006 22.651220),Kaohsiung,"Kaohsiung, Kao-hsiung"
30735,177,69,49,1967/12/25,120.887916,24.547547,POINT (120.887916 24.547547),Miaoli,"Miaoli, T'ai-wan"
