"id","height","weight","age","birthday","longitude","latitude","wkt","location","address"
30897,167,77,32,"1984/10/06",129.695431,32.036423,"POINT (129.695431 32.036423)","Hsinchu","Hsinchu, T'ai-wan"
30898,150,59,34,"1982/12/26",123.973324,33.937966,"POINT (123.973324 33.937966)","Taoyuan City","Taoyuan City, T'ai-wan"
30899,165,80,42,"1974/09/02",126.841916,25.469854,"POINT (126.841916 25.469854)","Taichung","Taichung, T'ai-wan"
30900,178,70,30,"1986/03/08",123.977963,33.937173,"POINT (123.977963 33.937173)","Taoyuan City","Taoyuan City, T'ai-wan"
30901,176,95,27,"1989/03/24",125.670922,25.143375,"POINT (125.670922 25.143375)","Banqiao","Banqiao, T'ai-pei"
30902,160,72,20,"1996/10/04",128.429284,26.283685,"POINT (128.429284 26.283685)","Keelung","Keelung, T'ai-wan"
30903,172,71,43,"1973/01/10",125.67941,25.143761,"POINT (125.679410 25.143761)","Banqiao","Banqiao, T'ai-pei"
30904,174,57,46,"1970/11/21",126.322665,25.478512,"POINT (126.322665 25.478512)","Taipei","Taipei, T'ai-wan"
30905,167,100,33,"1983/08/11",113.173666,28.422847,"POINT (113.173666 28.422847)","Gulin","Gulin, Sichuan"
30906,174,70,40,"1976/07/02",123.977541,33.937987,"POINT (123.977541 33.937987)","Taoyuan City","Taoyuan City, T'ai-wan"
30907,173,65,39,"1977/01/19",125.671998,25.143617,"POINT (125.671998 25.143617)","Banqiao","Banqiao, T'ai-pei"
30908,167,99,21,"1995/03/06",126.846565,25.469594,"POINT (126.846565 25.469594)","Taichung","Taichung, T'ai-wan"
30909,185,58,45,"1971/05/14",126.322136,25.47892,"POINT (126.322136 25.478920)","Taipei","Taipei, T'ai-wan"
30910,169,100,26,"1990/03/20",123.329039,27.594748,"POINT (123.329039 27.594748)","Taibao","Taibao, T'ai-wan"
30911,173,69,40,"1976/07/15",126.320908,25.478471,"POINT (126.320908 25.478471)","Taipei","Taipei, T'ai-wan"
30912,171,80,26,"1990/04/26",125.67734,25.143287,"POINT (125.677340 25.143287)","Banqiao","Banqiao, T'ai-pei"
30913,174,62,49,"1967/03/19",126.320933,25.478541,"POINT (126.320933 25.478541)","Taipei","Taipei, T'ai-wan"
30914,170,93,35,"1981/07/14",123.975507,33.937301,"POINT (123.975507 33.937301)","Taoyuan City","Taoyuan City, T'ai-wan"
30915,184,95,34,"1982/10/18",122.139914,31.908467,"POINT (122.139914 31.908467)","Tainan","Tainan, T'ai-wan"
30916,164,67,35,"1981/04/10",143.589578,37.961857,"POINT (143.589578 37.961857)","Yoshino-cho","Yoshino-cho, Nara"
30917,172,67,18,"1998/10/04",126.321319,25.478978,"POINT (126.321319 25.478978)","Taipei","Taipei, T'ai-wan"
30918,151,45,39,"1977/09/15",125.670157,25.143655,"POINT (125.670157 25.143655)","Banqiao","Banqiao, T'ai-pei"
30919,175,99,28,"1988/08/10",125.676954,25.143108,"POINT (125.676954 25.143108)","Banqiao","Banqiao, T'ai-pei"
30921,181,69,29,"1987/12/04",126.322755,25.478952,"POINT (126.322755 25.478952)","Taipei","Taipei, T'ai-wan"
30922,153,57,28,"1988/10/10",111.510593,3.896793,"POINT (111.510593 3.896793)","Singapore","Singapore, Singapore"
30923,171,68,19,"1997/05/03",126.849411,25.469237,"POINT (126.849411 25.469237)","Taichung","Taichung, T'ai-wan"
30924,185,75,18,"1998/09/02",126.849859,25.469682,"POINT (126.849859 25.469682)","Taichung","Taichung, T'ai-wan"
30925,162,99,48,"1968/05/05",126.329169,25.478165,"POINT (126.329169 25.478165)","Taipei","Taipei, T'ai-wan"
30926,184,90,25,"1991/02/11",127.175333,26.552701,"POINT (127.175333 26.552701)","Fengyuan","Fengyuan, T'ai-wan"
30927,160,71,38,"1978/08/03",124.491064,27.792491,"POINT (124.491064 27.792491)","Jiayi Shi","Jiayi Shi, T'ai-wan"
30928,168,90,21,"1995/04/25",125.676637,25.143932,"POINT (125.676637 25.143932)","Banqiao","Banqiao, T'ai-pei"
30929,166,89,24,"1992/04/04",123.138745,28.16311,"POINT (123.138745 28.163110)","Kaohsiung","Kaohsiung, Kao-hsiung"
30930,156,71,22,"1994/06/13",122.134903,31.908276,"POINT (122.134903 31.908276)","Tainan","Tainan, T'ai-wan"
30931,185,89,21,"1995/08/22",123.971118,33.937158,"POINT (123.971118 33.937158)","Taoyuan City","Taoyuan City, T'ai-wan"
30933,181,69,27,"1989/05/06",123.971588,33.93718,"POINT (123.971588 33.937180)","Taoyuan City","Taoyuan City, T'ai-wan"
30934,170,70,24,"1992/02/11",125.672388,25.143216,"POINT (125.672388 25.143216)","Banqiao","Banqiao, T'ai-pei"
30935,176,60,26,"1990/11/16",126.327911,25.47892,"POINT (126.327911 25.478920)","Taipei","Taipei, T'ai-wan"
30936,173,80,24,"1992/09/07",126.326368,25.478191,"POINT (126.326368 25.478191)","Taipei","Taipei, T'ai-wan"
30937,178,64,32,"1984/03/01",128.4202,26.283601,"POINT (128.420200 26.283601)","Keelung","Keelung, T'ai-wan"
30938,183,62,27,"1989/11/11",125.638866,24.733123,"POINT (125.638866 24.733123)","Chang-hua","Chang-hua, T'ai-wan"
30939,168,60,21,"1995/11/18",125.679997,25.143899,"POINT (125.679997 25.143899)","Banqiao","Banqiao, T'ai-pei"
30940,168,83,44,"1972/01/21",126.849397,25.469198,"POINT (126.849397 25.469198)","Taichung","Taichung, T'ai-wan"
30941,171,78,36,"1980/10/26",126.324818,25.47821,"POINT (126.324818 25.478210)","Taipei","Taipei, T'ai-wan"
30942,157,79,46,"1970/05/15",126.329444,25.478848,"POINT (126.329444 25.478848)","Taipei","Taipei, T'ai-wan"
30943,185,99,27,"1989/12/13",128.242951,29.643759,"POINT (128.242951 29.643759)","Miaoli","Miaoli, T'ai-wan"
30944,165,64,20,"1996/06/17",125.639241,24.733457,"POINT (125.639241 24.733457)","Chang-hua","Chang-hua, T'ai-wan"
30945,172,97,19,"1997/04/11",125.438624,30.094532,"POINT (125.438624 30.094532)","Douliu","Douliu, T'ai-wan"
30946,167,92,45,"1971/03/23",123.131415,28.163604,"POINT (123.131415 28.163604)","Kaohsiung","Kaohsiung, Kao-hsiung"
30947,165,60,36,"1980/07/06",125.637142,24.733788,"POINT (125.637142 24.733788)","Chang-hua","Chang-hua, T'ai-wan"
30948,166,95,20,"1996/04/06",129.691731,32.03696,"POINT (129.691731 32.036960)","Hsinchu","Hsinchu, T'ai-wan"
30949,167,69,47,"1969/05/10",123.970482,33.937265,"POINT (123.970482 33.937265)","Taoyuan City","Taoyuan City, T'ai-wan"
30950,180,91,24,"1992/08/04",129.693121,32.036845,"POINT (129.693121 32.036845)","Hsinchu","Hsinchu, T'ai-wan"
30951,156,68,33,"1983/12/12",122.13788,31.908682,"POINT (122.137880 31.908682)","Tainan","Tainan, T'ai-wan"
30952,155,68,39,"1977/02/06",123.619247,28.266065,"POINT (123.619247 28.266065)","Fengshan","Fengshan, T'ai-wan"
30953,180,73,24,"1992/03/14",123.133078,28.163007,"POINT (123.133078 28.163007)","Kaohsiung","Kaohsiung, Kao-hsiung"
30954,156,70,46,"1970/12/27",125.671468,25.143142,"POINT (125.671468 25.143142)","Banqiao","Banqiao, T'ai-pei"
30955,168,75,48,"1968/02/07",126.323825,25.478502,"POINT (126.323825 25.478502)","Taipei","Taipei, T'ai-wan"
30956,167,80,49,"1967/08/09",126.320534,25.478457,"POINT (126.320534 25.478457)","Taipei","Taipei, T'ai-wan"
30958,164,84,27,"1989/12/26",123.978287,33.937803,"POINT (123.978287 33.937803)","Taoyuan City","Taoyuan City, T'ai-wan"
30959,167,96,39,"1977/11/05",129.698081,32.036481,"POINT (129.698081 32.036481)","Hsinchu","Hsinchu, T'ai-wan"
30960,181,66,37,"1979/04/20",126.329255,25.478111,"POINT (126.329255 25.478111)","Taipei","Taipei, T'ai-wan"
30961,183,59,36,"1980/06/03",126.32704,25.478654,"POINT (126.327040 25.478654)","Taipei","Taipei, T'ai-wan"
30962,183,49,45,"1971/11/07",126.32419,25.478572,"POINT (126.324190 25.478572)","Taipei","Taipei, T'ai-wan"
30963,160,80,26,"1990/10/24",123.978804,33.937599,"POINT (123.978804 33.937599)","Taoyuan City","Taoyuan City, T'ai-wan"
30964,166,99,18,"1998/01/15",126.329742,25.478624,"POINT (126.329742 25.478624)","Taipei","Taipei, T'ai-wan"
30965,173,75,49,"1967/01/18",125.671642,25.143258,"POINT (125.671642 25.143258)","Banqiao","Banqiao, T'ai-pei"
30966,178,90,49,"1967/11/05",125.676012,25.14319,"POINT (125.676012 25.143190)","Banqiao","Banqiao, T'ai-pei"
30967,173,53,36,"1980/11/16",123.975651,33.937739,"POINT (123.975651 33.937739)","Taoyuan City","Taoyuan City, T'ai-wan"
30968,165,47,45,"1971/07/05",153.635205,-29.851691,"POINT (153.635205 -29.851691)","Melbourne","Melbourne, Victoria"
30971,163,47,20,"1996/08/24",122.134859,31.908821,"POINT (122.134859 31.908821)","Tainan","Tainan, T'ai-wan"
30972,179,57,43,"1973/03/23",124.499566,27.792236,"POINT (124.499566 27.792236)","Jiayi Shi","Jiayi Shi, T'ai-wan"
30974,185,49,37,"1979/05/05",126.320198,25.478437,"POINT (126.320198 25.478437)","Taipei","Taipei, T'ai-wan"
30975,184,89,33,"1983/09/13",126.326328,25.478673,"POINT (126.326328 25.478673)","Taipei","Taipei, T'ai-wan"
30976,178,63,29,"1987/06/23",124.887657,28.714187,"POINT (124.887657 28.714187)","Pingtung","Pingtung, T'ai-wan"
30978,169,78,50,"1966/12/18",126.325538,25.478093,"POINT (126.325538 25.478093)","Taipei","Taipei, T'ai-wan"
30979,181,77,43,"1973/09/07",126.647581,32.157137,"POINT (126.647581 32.157137)","Nantou","Nantou, T'ai-wan"
30986,165,80,19,"1997/04/27",125.631052,24.733601,"POINT (125.631052 24.733601)","Chang-hua","Chang-hua, T'ai-wan"
30987,177,64,31,"1985/05/27",123.130024,28.163578,"POINT (123.130024 28.163578)","Kaohsiung","Kaohsiung, Kao-hsiung"
30988,175,57,26,"1990/11/11",122.138576,31.908515,"POINT (122.138576 31.908515)","Tainan","Tainan, T'ai-wan"
30989,183,72,42,"1974/10/16",125.675874,25.143734,"POINT (125.675874 25.143734)","Banqiao","Banqiao, T'ai-pei"
30990,185,92,48,"1968/10/01",126.321537,25.47823,"POINT (126.321537 25.478230)","Taipei","Taipei, T'ai-wan"
30991,162,56,45,"1971/08/13",126.641948,32.157544,"POINT (126.641948 32.157544)","Nantou","Nantou, T'ai-wan"
30992,168,66,35,"1981/07/01",126.324991,25.478482,"POINT (126.324991 25.478482)","Taipei","Taipei, T'ai-wan"
30993,168,94,49,"1967/04/08",125.632286,24.733821,"POINT (125.632286 24.733821)","Chang-hua","Chang-hua, T'ai-wan"
30994,170,65,50,"1966/09/14",122.134235,31.908703,"POINT (122.134235 31.908703)","Tainan","Tainan, T'ai-wan"
30995,168,80,50,"1966/01/21",126.32244,25.478121,"POINT (126.322440 25.478121)","Taipei","Taipei, T'ai-wan"
30996,165,72,39,"1977/09/17",123.975448,33.937374,"POINT (123.975448 33.937374)","Taoyuan City","Taoyuan City, T'ai-wan"
30997,170,66,40,"1976/01/11",126.845246,25.469175,"POINT (126.845246 25.469175)","Taichung","Taichung, T'ai-wan"
30998,170,79,41,"1975/06/23",126.325525,25.478263,"POINT (126.325525 25.478263)","Taipei","Taipei, T'ai-wan"
31000,182,52,24,"1992/11/15",122.139413,31.908275,"POINT (122.139413 31.908275)","Tainan","Tainan, T'ai-wan"
31001,168,74,27,"1989/01/20",124.862989,28.654045,"POINT (124.862989 28.654045)","Ma-kung","Ma-kung, T'ai-wan"
31002,160,66,42,"1974/01/01",128.539883,31.57136,"POINT (128.539883 31.571360)","Yilan","Yilan, T'ai-wan"
31003,168,47,47,"1969/03/28",123.970482,33.937867,"POINT (123.970482 33.937867)","Taoyuan City","Taoyuan City, T'ai-wan"
31004,177,84,34,"1982/05/21",123.970723,33.937048,"POINT (123.970723 33.937048)","Taoyuan City","Taoyuan City, T'ai-wan"
31005,163,85,46,"1970/08/26",126.845366,25.46983,"POINT (126.845366 25.469830)","Taichung","Taichung, T'ai-wan"
31006,174,81,27,"1989/01/11",126.321998,25.478728,"POINT (126.321998 25.478728)","Taipei","Taipei, T'ai-wan"
31007,153,70,44,"1972/07/18",122.136389,31.908734,"POINT (122.136389 31.908734)","Tainan","Tainan, T'ai-wan"
31009,151,76,28,"1988/01/12",124.881841,28.714996,"POINT (124.881841 28.714996)","Pingtung","Pingtung, T'ai-wan"
31010,179,53,43,"1973/07/10",127.534779,30.464332,"POINT (127.534779 30.464332)","Lugu","Lugu, T'ai-wan"
31011,168,87,42,"1974/07/26",122.456186,29.599127,"POINT (122.456186 29.599127)","Taitung","Taitung, T'ai-wan"
31013,161,72,23,"1993/03/01",126.323797,25.478247,"POINT (126.323797 25.478247)","Taipei","Taipei, T'ai-wan"
31014,172,81,29,"1987/03/11",126.329953,25.478555,"POINT (126.329953 25.478555)","Taipei","Taipei, T'ai-wan"
31015,181,96,19,"1997/01/14",122.137063,31.908557,"POINT (122.137063 31.908557)","Tainan","Tainan, T'ai-wan"
31016,165,82,32,"1984/09/03",125.675438,25.143645,"POINT (125.675438 25.143645)","Banqiao","Banqiao, T'ai-pei"
31017,165,74,36,"1980/11/14",127.171694,26.575895,"POINT (127.171694 26.575895)","Fengyuan","Fengyuan, T'ai-wan"
31018,169,88,44,"1972/03/12",126.329604,25.478383,"POINT (126.329604 25.478383)","Taipei","Taipei, T'ai-wan"
31019,179,94,31,"1985/03/10",125.430832,30.094917,"POINT (125.430832 30.094917)","Douliu","Douliu, T'ai-wan"
31020,184,85,45,"1971/10/12",123.974571,33.937083,"POINT (123.974571 33.937083)","Taoyuan City","Taoyuan City, T'ai-wan"
31021,169,67,46,"1970/04/28",122.139329,31.908025,"POINT (122.139329 31.908025)","Tainan","Tainan, T'ai-wan"
31022,178,71,38,"1978/11/04",127.173798,26.554749,"POINT (127.173798 26.554749)","Fengyuan","Fengyuan, T'ai-wan"
31023,176,61,48,"1968/12/23",122.130398,31.908977,"POINT (122.130398 31.908977)","Tainan","Tainan, T'ai-wan"
31024,178,94,42,"1974/10/14",125.673041,25.143408,"POINT (125.673041 25.143408)","Banqiao","Banqiao, T'ai-pei"
31025,162,72,43,"1973/10/02",123.974461,33.937125,"POINT (123.974461 33.937125)","Taoyuan City","Taoyuan City, T'ai-wan"
31026,151,72,32,"1984/03/07",126.321238,25.478178,"POINT (126.321238 25.478178)","Taipei","Taipei, T'ai-wan"
31027,172,74,45,"1971/11/21",123.979915,33.937437,"POINT (123.979915 33.937437)","Taoyuan City","Taoyuan City, T'ai-wan"
31028,185,80,32,"1984/09/10",126.321256,25.478357,"POINT (126.321256 25.478357)","Taipei","Taipei, T'ai-wan"
31029,151,50,50,"1966/06/19",126.324775,25.478288,"POINT (126.324775 25.478288)","Taipei","Taipei, T'ai-wan"
31030,156,73,21,"1995/09/12",129.693239,32.036816,"POINT (129.693239 32.036816)","Hsinchu","Hsinchu, T'ai-wan"
31031,182,70,29,"1987/05/15",129.690915,32.036795,"POINT (129.690915 32.036795)","Hsinchu","Hsinchu, T'ai-wan"
31032,172,67,21,"1995/11/02",126.329288,25.4785,"POINT (126.329288 25.478500)","Taipei","Taipei, T'ai-wan"
31033,162,68,36,"1980/12/13",126.843549,25.469388,"POINT (126.843549 25.469388)","Taichung","Taichung, T'ai-wan"
31034,176,51,38,"1978/06/16",126.322122,25.478174,"POINT (126.322122 25.478174)","Taipei","Taipei, T'ai-wan"
31035,177,63,49,"1967/03/02",125.670186,25.143625,"POINT (125.670186 25.143625)","Banqiao","Banqiao, T'ai-pei"
31036,160,74,37,"1979/02/02",-0.716709,59.126044,"POINT (-0.716709 59.126044)","Ware","Ware, England"
31037,181,66,22,"1994/04/13",123.135457,28.163712,"POINT (123.135457 28.163712)","Kaohsiung","Kaohsiung, Kao-hsiung"
31039,164,62,20,"1996/07/25",129.699655,32.036487,"POINT (129.699655 32.036487)","Hsinchu","Hsinchu, T'ai-wan"
31040,165,72,19,"1997/01/11",126.328638,25.478794,"POINT (126.328638 25.478794)","Taipei","Taipei, T'ai-wan"
31041,173,68,35,"1981/12/11",122.444522,29.583635,"POINT (122.444522 29.583635)","Taitung City","Taitung City, T'ai-wan"
31042,177,75,31,"1985/05/07",126.329247,25.478338,"POINT (126.329247 25.478338)","Taipei","Taipei, T'ai-wan"
31043,173,63,30,"1986/07/01",125.670898,25.143842,"POINT (125.670898 25.143842)","Banqiao","Banqiao, T'ai-pei"
31044,164,67,32,"1984/10/28",128.421096,26.2838,"POINT (128.421096 26.283800)","Keelung","Keelung, T'ai-wan"
31045,169,74,28,"1988/12/04",126.840689,25.469343,"POINT (126.840689 25.469343)","Taichung","Taichung, T'ai-wan"
31046,154,54,18,"1998/08/21",123.974815,33.937974,"POINT (123.974815 33.937974)","Taoyuan City","Taoyuan City, T'ai-wan"
31047,166,96,36,"1980/08/25",129.695572,32.036476,"POINT (129.695572 32.036476)","Hsinchu","Hsinchu, T'ai-wan"
31048,179,98,23,"1993/09/11",128.539548,31.574196,"POINT (128.539548 31.574196)","Yilan","Yilan, T'ai-wan"
31049,175,86,40,"1976/08/11",122.136825,31.908201,"POINT (122.136825 31.908201)","Tainan","Tainan, T'ai-wan"
31050,156,49,48,"1968/03/21",124.491975,27.792592,"POINT (124.491975 27.792592)","Jiayi Shi","Jiayi Shi, T'ai-wan"
31051,170,60,32,"1984/07/26",126.849358,25.469635,"POINT (126.849358 25.469635)","Taichung","Taichung, T'ai-wan"
31052,158,45,47,"1969/08/18",122.130686,31.908763,"POINT (122.130686 31.908763)","Tainan","Tainan, T'ai-wan"
31053,167,75,33,"1983/11/05",126.323864,25.478746,"POINT (126.323864 25.478746)","Taipei","Taipei, T'ai-wan"
31054,181,71,32,"1984/03/04",126.326551,25.478741,"POINT (126.326551 25.478741)","Taipei","Taipei, T'ai-wan"
31055,176,94,42,"1974/07/28",122.132742,31.908175,"POINT (122.132742 31.908175)","Tainan","Tainan, T'ai-wan"
31057,174,95,22,"1994/12/20",129.697772,32.036169,"POINT (129.697772 32.036169)","Hsinchu","Hsinchu, T'ai-wan"
31058,173,61,27,"1989/07/19",123.111274,26.069279,"POINT (123.111274 26.069279)","Xinying","Xinying, T'ai-wan"
31059,183,60,37,"1979/05/13",126.3203,25.478583,"POINT (126.320300 25.478583)","Taipei","Taipei, T'ai-wan"
31060,172,78,18,"1998/02/01",125.67497,25.143519,"POINT (125.674970 25.143519)","Banqiao","Banqiao, T'ai-pei"
31061,153,45,46,"1970/01/25",125.671025,25.143337,"POINT (125.671025 25.143337)","Banqiao","Banqiao, T'ai-pei"
31062,152,50,25,"1991/07/17",126.322353,25.478889,"POINT (126.322353 25.478889)","Taipei","Taipei, T'ai-wan"
31063,159,49,50,"1966/01/12",125.675883,25.143361,"POINT (125.675883 25.143361)","Banqiao","Banqiao, T'ai-pei"
31064,158,79,22,"1994/10/25",123.978107,33.937494,"POINT (123.978107 33.937494)","Taoyuan City","Taoyuan City, T'ai-wan"
31065,163,79,29,"1987/07/19",126.844435,25.469189,"POINT (126.844435 25.469189)","Taichung","Taichung, T'ai-wan"
31067,166,82,42,"1974/03/03",127.176951,26.582661,"POINT (127.176951 26.582661)","Fengyuan","Fengyuan, T'ai-wan"
31068,157,80,31,"1985/08/22",127.171361,26.585282,"POINT (127.171361 26.585282)","Fengyuan","Fengyuan, T'ai-wan"
31069,178,72,47,"1969/01/10",126.32665,25.478738,"POINT (126.326650 25.478738)","Taipei","Taipei, T'ai-wan"
31070,173,78,21,"1995/01/14",132.242991,41.483219,"POINT (132.242991 41.483219)","Aso","Aso, Kumamoto"
31071,155,65,28,"1988/04/14",126.321186,25.478566,"POINT (126.321186 25.478566)","Taipei","Taipei, T'ai-wan"
31072,164,65,36,"1980/11/18",123.134294,28.163227,"POINT (123.134294 28.163227)","Kaohsiung","Kaohsiung, Kao-hsiung"
31073,178,92,29,"1987/09/18",126.843367,25.469476,"POINT (126.843367 25.469476)","Taichung","Taichung, T'ai-wan"
31074,165,73,45,"1971/03/01",123.976774,33.937839,"POINT (123.976774 33.937839)","Taoyuan City","Taoyuan City, T'ai-wan"
31075,166,75,32,"1984/06/26",125.675021,25.14342,"POINT (125.675021 25.143420)","Banqiao","Banqiao, T'ai-pei"
31076,172,70,42,"1974/11/21",124.864452,28.65437,"POINT (124.864452 28.654370)","Ma-kung","Ma-kung, T'ai-wan"
31078,150,70,46,"1970/09/09",125.67228,25.143317,"POINT (125.672280 25.143317)","Banqiao","Banqiao, T'ai-pei"
31079,172,89,23,"1993/12/23",126.321147,25.478828,"POINT (126.321147 25.478828)","Taipei","Taipei, T'ai-wan"
31080,184,57,41,"1975/03/13",127.174087,26.572891,"POINT (127.174087 26.572891)","Fengyuan","Fengyuan, T'ai-wan"
31081,174,68,47,"1969/06/04",127.171096,26.540724,"POINT (127.171096 26.540724)","Fengyuan","Fengyuan, T'ai-wan"
31082,176,77,50,"1966/03/22",126.326952,25.478371,"POINT (126.326952 25.478371)","Taipei","Taipei, T'ai-wan"
31083,167,56,34,"1982/01/12",126.329157,25.478151,"POINT (126.329157 25.478151)","Taipei","Taipei, T'ai-wan"
31084,174,89,37,"1979/02/06",126.64524,32.15704,"POINT (126.645240 32.157040)","Nantou","Nantou, T'ai-wan"
31085,185,55,32,"1984/10/17",128.531851,31.576278,"POINT (128.531851 31.576278)","Yilan","Yilan, T'ai-wan"
31086,165,84,43,"1973/05/10",127.441006,22.042714,"POINT (127.441006 22.042714)","Hengchun","Hengchun, T'ai-wan"
31087,182,88,33,"1983/07/10",127.040209,32.769752,"POINT (127.040209 32.769752)","Hualian","Hualian, T'ai-wan"
31088,173,87,44,"1972/06/14",126.328542,25.478498,"POINT (126.328542 25.478498)","Taipei","Taipei, T'ai-wan"
31089,179,63,30,"1986/01/14",126.847187,25.469257,"POINT (126.847187 25.469257)","Taichung","Taichung, T'ai-wan"
31090,177,71,34,"1982/05/27",125.67402,25.143175,"POINT (125.674020 25.143175)","Banqiao","Banqiao, T'ai-pei"
31091,170,56,38,"1978/12/15",126.842002,25.469652,"POINT (126.842002 25.469652)","Taichung","Taichung, T'ai-wan"
31092,180,82,38,"1978/11/11",125.433548,30.094729,"POINT (125.433548 30.094729)","Douliu","Douliu, T'ai-wan"
31094,162,61,19,"1997/04/22",123.993494,32.837773,"POINT (123.993494 32.837773)","Daxi","Daxi, T'ai-wan"
31095,155,74,22,"1994/09/14",126.320222,25.478526,"POINT (126.320222 25.478526)","Taipei","Taipei, T'ai-wan"
31096,161,79,37,"1979/12/26",126.329699,25.478918,"POINT (126.329699 25.478918)","Taipei","Taipei, T'ai-wan"
31097,182,82,50,"1966/06/08",123.972082,33.937395,"POINT (123.972082 33.937395)","Taoyuan City","Taoyuan City, T'ai-wan"
31098,164,71,26,"1990/12/12",126.848562,25.469114,"POINT (126.848562 25.469114)","Taichung","Taichung, T'ai-wan"
31099,164,79,22,"1994/01/01",128.245257,29.643297,"POINT (128.245257 29.643297)","Miaoli","Miaoli, T'ai-wan"
31100,178,64,19,"1997/07/15",122.137571,31.908867,"POINT (122.137571 31.908867)","Tainan","Tainan, T'ai-wan"
31102,177,54,39,"1977/06/05",127.177611,26.595682,"POINT (127.177611 26.595682)","Fengyuan","Fengyuan, T'ai-wan"
31103,182,60,32,"1984/01/11",126.328654,25.478735,"POINT (126.328654 25.478735)","Taipei","Taipei, T'ai-wan"
31104,169,77,27,"1989/10/13",125.975544,42.683296,"POINT (125.975544 42.683296)","Jinan","Jinan, Shandong"
31105,170,70,35,"1981/09/10",124.611965,24.249527,"POINT (124.611965 24.249527)","Yujing","Yujing, T'ai-wan"
31106,173,69,44,"1972/02/07",128.423481,26.283505,"POINT (128.423481 26.283505)","Keelung","Keelung, T'ai-wan"
31107,160,64,45,"1971/06/03",124.499715,27.792909,"POINT (124.499715 27.792909)","Jiayi Shi","Jiayi Shi, T'ai-wan"
31108,160,55,38,"1978/11/17",126.848435,25.469081,"POINT (126.848435 25.469081)","Taichung","Taichung, T'ai-wan"
31109,172,83,20,"1996/06/07",124.499701,27.792874,"POINT (124.499701 27.792874)","Jiayi Shi","Jiayi Shi, T'ai-wan"
31110,167,67,42,"1974/11/10",123.131779,28.163394,"POINT (123.131779 28.163394)","Kaohsiung","Kaohsiung, Kao-hsiung"
31111,171,63,26,"1990/03/16",123.619452,28.266814,"POINT (123.619452 28.266814)","Fengshan","Fengshan, T'ai-wan"
31114,164,79,40,"1976/12/27",127.446195,22.042691,"POINT (127.446195 22.042691)","Hengchun","Hengchun, T'ai-wan"
31115,173,75,30,"1986/10/18",125.636633,24.733949,"POINT (125.636633 24.733949)","Chang-hua","Chang-hua, T'ai-wan"
31116,158,65,36,"1980/01/22",125.677155,25.143653,"POINT (125.677155 25.143653)","Banqiao","Banqiao, T'ai-pei"
31117,177,98,30,"1986/06/25",123.619902,28.266311,"POINT (123.619902 28.266311)","Fengshan","Fengshan, T'ai-wan"
31118,167,96,43,"1973/10/18",123.971715,33.937123,"POINT (123.971715 33.937123)","Taoyuan City","Taoyuan City, T'ai-wan"
31119,162,66,33,"1983/05/10",125.637828,24.733926,"POINT (125.637828 24.733926)","Chang-hua","Chang-hua, T'ai-wan"
31120,171,64,46,"1970/05/14",126.321099,25.478955,"POINT (126.321099 25.478955)","Taipei","Taipei, T'ai-wan"
31121,155,51,27,"1989/11/28",123.137292,28.163525,"POINT (123.137292 28.163525)","Kaohsiung","Kaohsiung, Kao-hsiung"
31123,168,76,33,"1983/02/18",123.134728,28.163188,"POINT (123.134728 28.163188)","Kaohsiung","Kaohsiung, Kao-hsiung"
31124,167,66,25,"1991/07/25",126.323745,25.478857,"POINT (126.323745 25.478857)","Taipei","Taipei, T'ai-wan"
31125,172,58,39,"1977/11/21",123.970344,33.937892,"POINT (123.970344 33.937892)","Taoyuan City","Taoyuan City, T'ai-wan"
31126,168,85,45,"1971/07/20",123.972334,33.93773,"POINT (123.972334 33.937730)","Taoyuan City","Taoyuan City, T'ai-wan"
31127,167,71,37,"1979/01/17",125.433026,30.09409,"POINT (125.433026 30.094090)","Douliu","Douliu, T'ai-wan"
31128,162,83,26,"1990/08/25",125.436333,30.09426,"POINT (125.436333 30.094260)","Douliu","Douliu, T'ai-wan"
31129,168,77,45,"1971/04/20",125.677524,25.143252,"POINT (125.677524 25.143252)","Banqiao","Banqiao, T'ai-pei"
31130,174,80,35,"1981/06/17",126.324236,25.478167,"POINT (126.324236 25.478167)","Taipei","Taipei, T'ai-wan"
31131,183,70,46,"1970/11/16",126.325815,25.478929,"POINT (126.325815 25.478929)","Taipei","Taipei, T'ai-wan"
31132,169,52,27,"1989/09/15",123.112047,26.069019,"POINT (123.112047 26.069019)","Xinying","Xinying, T'ai-wan"
31134,168,66,47,"1969/04/24",126.326813,25.478967,"POINT (126.326813 25.478967)","Taipei","Taipei, T'ai-wan"
31136,182,70,25,"1991/10/19",126.320277,25.478211,"POINT (126.320277 25.478211)","Taipei","Taipei, T'ai-wan"
31137,174,71,19,"1997/04/05",123.613598,28.26651,"POINT (123.613598 28.266510)","Fengshan","Fengshan, T'ai-wan"
31138,171,79,26,"1990/11/14",128.425701,26.28386,"POINT (128.425701 26.283860)","Keelung","Keelung, T'ai-wan"
31139,182,65,36,"1980/06/02",128.424399,26.283202,"POINT (128.424399 26.283202)","Keelung","Keelung, T'ai-wan"
31140,155,77,27,"1989/04/14",129.699743,32.03656,"POINT (129.699743 32.036560)","Hsinchu","Hsinchu, T'ai-wan"
31141,166,95,45,"1971/05/18",124.493282,27.792756,"POINT (124.493282 27.792756)","Jiayi Shi","Jiayi Shi, T'ai-wan"
